ID,Project Code,PQ #,PO / SO #,ASN/DN #,Country,Managed By,Fulfill Via,Vendor INCO Term,Shipment Mode,PQ First Sent to Client Date,PO Sent to Vendor Date,Scheduled Delivery Date,Delivered to Client Date,Delivery Recorded Date,Product Group,Sub Classification,Vendor,Item Description,Molecule/Test Type,Brand,Dosage,Dosage Form,Unit of Measure (Per Pack),Line Item Quantity,Line Item Value,Pack Price,Unit Price,Manufacturing Site,First Line Designation,Weight (Kilograms),Freight Cost (USD),Line Item Insurance (USD)
9002,61,1236,1988,2585,16,2,0,6,0,764,429,522,540,539,2,5,2,131,66,24,52,7,300,50,2055.0,41.1,0.14,3,1,3376,2502,4.03
9022,80,1236,1994,2545,33,2,0,3,0,764,895,504,455,454,2,5,58,131,66,24,52,7,300,90,2834.1,31.49,0.1,3,1,4687,5432,5.55
9023,80,1236,1997,2546,33,2,0,3,0,764,895,527,468,467,2,1,58,56,12,15,49,10,30,3710,60732.7,16.37,0.55,11,1,4687,5432,119.04
9024,80,1236,1998,2603,33,2,0,3,0,764,895,512,529,528,2,1,58,169,82,15,34,0,60,25637,63323.39,2.47,0.04,11,1,4687,5432,124.11
9025,80,1236,2001,2548,33,2,0,3,0,764,895,566,488,487,2,1,58,104,57,15,13,10,60,1200,6564.0,5.47,0.09,11,1,4687,5432,12.87
9026,80,1236,2002,2552,33,2,0,3,0,764,895,570,489,488,2,1,58,104,57,15,13,10,60,16000,85280.0,5.33,0.09,11,0,4687,5432,167.15
9032,80,1236,2004,2555,33,2,0,3,0,764,895,514,457,456,2,5,58,100,57,13,2,7,240,2000,10380.0,5.19,0.02,32,0,4687,5432,20.34
9033,80,1236,2008,2568,33,2,0,3,0,764,895,543,482,481,2,5,58,102,57,15,2,7,240,1500,5445.0,3.63,0.02,11,0,4687,5432,10.67
9034,80,1236,2010,2738,33,2,0,3,0,764,372,556,529,528,2,1,58,183,85,15,33,10,60,4023,46988.64,11.68,0.19,11,1,4687,5432,92.1
9036,80,1236,2011,2595,33,2,0,3,0,764,895,509,448,447,2,1,58,145,74,15,19,10,60,200,2998.0,14.99,0.25,23,0,4687,5432,5.88
9037,80,1236,2011,2595,33,2,0,3,0,764,895,509,448,447,2,5,58,48,12,36,19,0,90,100,2454.0,24.54,0.27,52,0,4687,5432,4.81
9038,80,1236,2012,2598,33,2,0,3,0,764,895,510,448,447,2,5,58,131,66,24,52,7,300,80,2388.8,29.86,0.1,3,0,4687,5432,4.68
9039,80,1236,2016,2586,33,2,0,3,0,764,895,508,481,480,2,1,58,128,66,0,18,10,120,200,6182.0,30.91,0.26,7,0,4687,5432,12.12
9040,80,1236,2016,2586,33,2,0,3,0,764,895,508,481,480,2,5,58,178,85,32,2,7,200,140,833.0,5.95,0.03,32,0,4687,5432,1.63
9041,80,1236,2016,2586,33,2,0,3,0,764,895,508,481,480,2,1,58,60,15,38,31,11,30,60,1813.2,30.22,1.01,10,0,4687,5432,3.55
9042,80,1236,2016,2586,33,2,0,3,0,764,895,508,481,480,2,5,58,140,74,43,2,8,240,30,323.4,10.78,0.04,13,0,4687,5432,0.63
9043,80,1236,2018,2588,33,2,0,3,0,764,895,508,483,482,2,1,58,103,57,13,13,10,60,1200,6012.0,5.01,0.08,30,0,4687,5432,11.78
9053,80,1236,2039,2677,33,2,0,3,0,764,407,562,539,538,2,5,58,35,10,40,1,1,60,2160,23133.6,10.71,0.18,15,1,4687,5432,45.34
9054,80,1236,2036,2686,33,2,0,3,0,764,407,562,541,540,2,1,58,103,57,13,13,10,60,3000,16080.0,5.36,0.09,30,0,4687,5432,31.52
9055,80,1236,2037,2687,33,2,0,3,0,764,407,562,537,536,2,1,58,144,74,43,19,10,60,6000,100560.0,16.76,0.28,18,0,4687,5432,197.1
9056,80,1236,2038,2720,33,2,0,3,0,764,407,562,538,537,2,5,58,35,10,40,1,1,60,6840,73256.4,10.71,0.18,15,0,4687,5432,143.58
9078,80,1236,2145,2688,33,2,0,3,3,764,466,587,541,540,2,1,58,155,80,27,1,0,84,10,84.0,8.4,0.1,3,0,4687,5432,0.16
9080,80,1236,2141,2647,33,2,0,3,3,764,466,536,553,552,2,1,58,47,11,41,36,4,30,80,1502.4,18.78,0.63,15,1,4687,5432,2.94
9081,80,1236,2150,2671,33,2,0,3,3,764,466,536,542,541,2,5,58,181,85,15,2,7,240,200,1208.0,6.04,0.03,11,0,3630,5676,2.37
9085,53,1236,2061,2649,9,2,0,5,0,764,466,567,584,583,3,2,67,66,21,2,54,15,25,500,10000.0,20.0,0.8,83,1,474,1903,19.6
9086,70,1236,2063,2696,41,2,0,5,0,764,466,581,599,598,3,2,50,70,27,11,54,15,100,4500,324000.0,72.0,0.72,44,1,447,362,635.04
9088,61,1236,2065,2605,16,2,0,5,0,764,466,525,543,542,3,2,70,68,23,4,54,15,100,150,20850.0,139.0,1.39,85,1,75,1649,40.87
9089,61,1236,2066,2758,16,2,0,5,0,764,466,605,623,622,3,2,70,68,23,4,54,15,100,150,20850.0,139.0,1.39,85,1,196,2307,40.87
9090,61,1236,2067,2622,16,2,0,5,0,764,466,547,564,563,3,2,49,82,39,28,54,15,100,55,19250.0,350.0,3.5,73,1,436,2749,37.73
9093,74,1236,2070,2617,28,2,0,6,0,764,442,540,557,556,2,1,2,128,66,0,18,10,120,159,6534.9,41.1,0.34,7,0,3629,5675,12.81
9095,30,1236,2075,2730,18,2,0,5,0,764,528,573,622,621,3,2,50,70,27,11,54,15,100,7500,600000.0,80.0,0.8,44,1,1154,1512,1176.0
9096,30,1236,2076,2613,18,2,0,5,0,764,502,540,557,556,3,2,67,64,20,2,54,15,30,5000,120000.0,24.0,0.8,83,1,650,381,235.2
9100,99,1236,2078,2634,28,2,0,5,0,764,509,561,566,565,3,2,50,70,27,11,54,15,100,1500,120000.0,80.0,0.8,44,1,2194,4613,235.2
9145,102,1236,2093,2615,27,2,0,5,0,764,469,548,565,564,3,2,70,89,44,39,54,15,20,600,19200.0,32.0,1.6,85,1,1054,4308,37.63
9151,65,1236,2101,2662,40,2,0,5,0,764,491,574,591,590,2,1,22,106,58,15,5,11,60,19392,130896.0,6.75,0.11,23,1,933,3937,256.56
9154,65,1236,2104,2692,40,2,0,5,0,764,491,573,590,589,2,1,13,104,57,15,13,10,60,6000,14400.0,2.4,0.04,11,0,3632,5678,28.22
9173,84,1236,2111,2626,27,2,0,5,0,764,589,549,566,565,2,5,13,165,82,15,15,7,200,800,1072.0,1.34,0.01,11,1,3362,1475,2.1
9179,24,1236,2119,2639,4,2,0,5,0,764,537,558,575,574,3,2,70,89,44,39,54,15,20,75,2400.0,32.0,1.6,85,1,1339,4915,4.7
9187,65,1236,2125,2702,40,2,0,1,0,764,561,581,599,598,2,5,18,42,10,40,23,1,60,80,560.0,7.0,0.12,15,0,4687,5432,1.1
9200,80,1236,2132,2764,33,2,0,3,3,764,659,631,597,596,2,1,58,56,12,15,49,10,30,1000,17020.0,17.02,0.57,23,0,4687,5432,33.36
9201,80,1236,2132,2764,33,2,0,3,3,764,659,631,597,596,2,1,58,60,15,38,31,11,30,260,10670.4,41.04,1.37,10,0,4687,5432,20.91
9202,80,1236,2134,2859,33,2,0,3,3,764,659,631,648,647,2,5,58,165,82,15,15,7,200,1200,2796.0,2.33,0.01,11,1,4687,5432,6.03
9225,88,1236,2165,2717,28,2,0,6,0,764,682,607,625,624,2,1,2,128,66,0,18,10,120,5000,205500.0,41.1,0.34,7,1,342,110,402.78
9243,53,1236,1856,173,9,2,0,5,0,764,895,22,22,22,3,2,15,1,50,16,54,15,40,733,55231.55,75.35,1.88,17,1,3048,4600,
9252,70,1236,2403,2660,41,2,0,5,0,764,895,19,19,19,3,2,12,70,27,11,54,15,100,1250,100000.0,80.0,0.8,5,1,2144,2601,
9253,61,1236,2434,3336,16,2,0,5,0,764,895,23,23,23,3,2,12,70,27,11,54,15,100,500,40000.0,80.0,0.8,5,1,761,479,
9255,65,1236,2603,2910,40,2,0,5,0,764,895,20,20,20,2,1,13,10,0,15,33,10,60,1000,44500.0,44.5,0.74,11,1,3252,4845,
9269,58,1236,292,3284,15,2,0,5,0,764,895,27,27,27,2,1,13,183,85,15,33,10,60,245,2707.25,11.05,0.18,11,1,409,52,
9279,78,1236,637,367,39,2,0,5,0,764,895,40,40,40,2,1,13,56,12,15,49,10,30,5080,85090.0,16.75,0.56,11,0,3408,5454,
9280,70,1236,692,315,41,2,0,5,0,764,895,39,39,39,2,1,13,119,62,15,10,11,60,38534,423874.0,11.0,0.18,11,0,3405,5451,
9316,36,1236,2516,2942,28,2,0,5,0,764,661,139,143,142,3,2,12,70,27,11,54,15,100,3500,280000.0,80.0,0.8,5,1,269,199,448.0
9321,53,1236,2529,3191,9,2,0,1,0,764,681,171,175,174,2,1,18,166,82,46,20,0,60,1389,7833.96,5.64,0.09,15,0,4687,5432,12.53
9331,65,1236,2559,3204,40,2,0,5,0,764,727,171,175,174,2,1,13,110,59,15,9,11,60,7000,94500.0,13.5,0.22,11,0,3658,5704,151.2
9351,67,1236,32,3294,37,2,0,5,0,764,895,200,205,204,3,2,67,66,21,2,54,15,25,10000,200000.0,20.0,0.8,83,1,1763,2695,320.0
9352,67,1236,64,1127,37,2,0,5,0,764,110,346,358,357,3,2,67,66,21,2,54,15,25,10000,200000.0,20.0,0.8,83,1,1653,2088,320.0
9353,24,1236,82,3061,4,2,0,5,0,764,736,155,159,158,3,2,49,82,39,28,54,15,100,10,3500.0,350.0,3.5,73,1,1278,211,5.6
9366,65,1236,175,19,40,2,0,5,0,764,742,209,214,213,2,5,13,36,10,15,1,1,60,1300,10075.0,7.75,0.13,11,1,1464,3300,16.12
9389,28,1236,218,3263,15,2,0,5,0,764,808,173,177,176,3,2,21,88,43,35,54,15,20,120,3240.0,27.0,1.35,21,1,1824,3261,5.18
9390,76,1236,220,3227,42,2,0,5,0,764,808,175,180,179,3,2,49,82,39,28,54,15,100,10,3500.0,350.0,3.5,73,1,1278,4008,5.6
9422,63,1236,337,3436,30,2,0,5,0,764,96,196,201,200,3,2,54,91,46,14,54,15,30,3991,65851.5,16.5,0.55,74,1,222,5407,105.36
9487,63,1236,454,88,30,2,0,5,0,764,174,232,239,238,3,2,70,68,23,4,54,15,100,463,64357.0,139.0,1.39,85,1,2209,3564,102.97
9488,63,1236,454,88,30,2,0,5,0,764,174,232,239,238,3,2,70,68,23,4,54,15,100,300,41700.0,139.0,1.39,85,0,3394,5440,66.72
9489,65,1236,462,228,40,2,0,5,0,764,184,234,244,243,2,1,64,183,85,15,33,10,60,600,5028.0,8.38,0.14,79,1,1785,1934,8.04
9499,63,1236,508,74,30,2,0,1,0,764,267,223,229,228,2,1,13,56,12,15,49,10,30,48259,567043.25,11.75,0.39,11,1,2095,1669,907.27
9530,8,1236,604,2682,16,2,0,5,0,764,71,569,586,585,3,2,70,68,23,4,54,15,100,3,417.0,139.0,1.39,85,1,1007,1520,0.82
9531,61,1236,607,266,16,2,0,5,0,764,895,235,242,241,3,2,50,71,28,11,54,15,100,1000,70000.0,70.0,0.7,44,1,1192,3779,112.0
9536,8,1236,646,436,16,2,0,5,0,764,53,252,259,258,3,2,70,68,23,4,54,15,100,2,278.0,139.0,1.39,85,1,4687,5433,0.44
9550,82,1236,670,450,11,2,0,5,0,764,53,263,270,269,2,1,10,174,84,44,33,10,30,780,7.8,0.01,0.0,10,0,3409,5455,0.01
9564,80,1236,710,1473,33,2,0,3,4,764,59,233,308,307,2,5,38,43,10,40,24,9,200,4,57.92,14.48,0.07,15,1,4687,5432,0.09
9565,80,1236,710,661,33,2,0,3,4,764,59,233,240,239,2,1,38,168,82,46,34,0,60,2500,14325.0,5.73,0.1,15,1,4687,5432,22.92
9566,80,1236,710,656,33,2,0,3,4,764,59,233,230,229,2,5,38,48,12,36,19,0,90,100,3297.0,32.97,0.37,52,0,4687,5432,5.28
9567,80,1236,710,656,33,2,0,3,4,764,59,233,230,229,2,1,38,174,84,44,33,10,30,150,3838.5,25.59,0.85,10,0,4687,5432,6.14
9578,61,1236,714,442,16,2,0,5,0,764,342,252,259,258,3,2,70,68,23,4,54,15,100,250,34750.0,139.0,1.39,85,1,4687,5433,55.6
9579,36,1236,725,752,28,2,0,5,0,764,67,294,304,303,3,2,21,88,43,35,54,15,20,7719,208413.0,27.0,1.35,21,1,1343,1124,333.46
9585,72,1236,756,1688,26,2,0,5,0,764,350,410,423,422,3,2,70,89,44,39,54,15,20,5300,169600.0,32.0,1.6,85,1,854,2911,271.36
9603,80,1236,800,675,33,2,0,3,3,764,27,243,240,239,2,1,38,168,82,46,34,0,60,600,3426.0,5.71,0.1,15,0,4687,5432,5.48
9628,28,1236,886,642,15,2,0,5,0,764,333,288,297,296,3,2,50,71,28,11,54,15,100,240,17277.6,71.99,0.72,44,1,2529,914,27.64
9629,82,1236,892,751,11,2,0,5,0,764,336,292,302,301,3,2,61,85,26,8,54,15,1,1044,24012.0,23.0,23.0,49,1,2985,4341,38.42
9639,61,1236,909,779,16,2,0,5,0,764,365,303,314,313,3,2,50,71,28,11,54,15,100,955,63985.0,67.0,0.67,44,1,718,1523,102.38
9640,28,1236,913,785,15,2,0,5,0,764,371,301,312,311,3,2,70,89,44,39,54,15,20,748,23936.0,32.0,1.6,85,1,2971,3229,38.3
9655,80,1236,1006,839,33,2,0,3,3,764,314,297,307,306,2,5,58,48,12,36,19,0,90,80,2252.0,28.15,0.31,52,0,4687,5432,3.6
9656,80,1236,1006,839,33,2,0,3,3,764,314,297,307,306,2,1,58,155,80,27,1,0,84,10,91.9,9.19,0.11,3,0,4687,5432,0.15
9657,80,1236,1006,839,33,2,0,3,3,764,314,297,307,306,2,1,58,168,82,46,34,0,60,1000,4890.0,4.89,0.08,15,0,4687,5432,7.82
9658,80,1236,1006,839,33,2,0,3,3,764,314,297,307,306,2,5,58,53,12,36,41,0,30,200,596.0,2.98,0.1,52,0,4687,5432,0.95
9669,65,1236,1084,1196,40,2,0,5,0,764,419,341,353,352,2,5,13,36,10,15,1,1,60,360,2790.0,7.75,0.13,11,0,3479,5525,4.46
9673,65,1236,1121,980,40,2,0,5,0,764,419,315,327,326,2,5,13,177,85,15,1,0,100,1400,7686.0,5.49,0.05,11,1,91,2635,12.3
9675,65,1236,1122,1221,40,2,0,5,0,764,419,344,356,355,2,1,46,56,12,15,49,10,30,10080,115718.4,11.48,0.38,65,1,3026,4203,185.15
9676,65,1236,1123,978,40,2,0,5,0,764,445,344,327,326,2,1,46,175,84,15,33,10,30,2016,27538.56,13.66,0.46,65,1,304,2634,44.06
9694,80,1236,1209,841,33,2,0,3,4,764,501,298,295,294,2,1,58,47,11,41,36,4,30,100,2386.0,23.86,0.8,15,0,4687,5432,3.82
9749,65,1236,1339,1664,40,2,0,6,0,764,530,430,443,442,2,1,2,128,66,0,18,10,120,1480,121656.0,82.2,0.68,7,1,1906,2459,194.65
9750,65,1236,1369,1518,40,2,0,5,0,764,523,389,402,401,2,1,46,56,12,15,49,10,30,5040,51609.6,10.24,0.34,65,0,3505,5551,82.58
9751,80,1236,1380,1474,33,2,0,3,3,764,895,369,313,312,2,5,58,48,12,36,19,0,90,80,2572.0,32.15,0.36,52,0,4687,5432,4.12
9752,80,1236,1380,1494,33,2,0,3,3,764,895,369,315,314,2,1,58,60,15,38,31,11,30,20,765.0,38.25,1.27,35,0,4687,5432,1.22
9753,80,1236,1380,1494,33,2,0,3,3,764,895,369,315,314,2,1,58,159,81,22,19,0,270,4,285.52,71.38,0.26,81,0,4687,5432,0.46
9804,82,1236,1527,1393,11,2,0,5,0,764,599,364,376,375,1,4,44,148,75,15,14,10,1000,32,1434.88,44.84,0.04,86,1,2868,3366,2.3
9815,76,1236,1559,2174,42,2,0,5,0,764,603,465,482,481,3,3,50,94,51,15,54,16,100,1396,13.96,0.01,0.0,44,0,3572,5618,0.03
9836,63,1236,1610,1564,30,2,0,1,0,764,829,391,404,403,2,1,28,56,12,15,49,10,30,83400,931578.0,11.17,0.37,39,1,2805,5115,1490.52
9841,74,1236,1674,1265,28,2,0,5,0,764,653,358,370,369,0,0,31,19,3,7,16,12,540,34,1547.68,45.52,0.08,68,1,678,1762,2.48
9842,74,1236,1674,1265,28,2,0,5,0,764,653,358,370,369,0,0,31,19,3,7,16,12,540,34,1547.68,45.52,0.08,68,0,3488,5534,2.48
9860,80,1236,1724,1659,33,2,0,3,3,764,895,338,353,352,2,1,58,103,57,13,13,10,60,1000,5310.0,5.31,0.09,30,0,4687,5432,8.5
9866,99,1236,1738,1605,28,2,0,5,0,764,696,408,421,420,3,2,50,71,28,11,54,15,100,6502,520094.98,79.99,0.8,44,0,3512,5558,832.15
9874,65,1236,1760,2058,40,2,0,1,0,764,710,427,440,439,2,5,18,42,10,40,23,1,60,240,1680.0,7.0,0.12,15,1,2448,1042,3.29
9916,88,1236,1814,1549,28,2,0,5,0,764,773,414,427,426,0,0,31,19,3,7,16,12,540,25,875.0,35.0,0.06,68,1,3168,1068,1.4
9918,65,1236,1657,1678,40,2,0,5,0,764,670,393,406,405,2,1,13,119,62,15,10,11,60,1800,15498.0,8.61,0.14,11,0,3521,5567,24.8
9933,82,1236,1830,1885,11,2,0,5,0,764,791,418,431,430,3,2,61,85,26,8,54,15,1,6998,160954.0,23.0,23.0,49,1,2398,3602,315.47
9936,80,1236,1840,1671,33,2,0,3,3,764,895,373,380,379,2,1,58,182,85,32,33,10,60,550,6820.0,12.4,0.21,28,0,4687,5432,10.91
9937,80,1236,1840,1672,33,2,0,3,3,764,895,373,377,376,2,5,58,43,10,40,24,9,200,10,125.4,12.54,0.06,15,0,4687,5432,0.2
9939,84,1236,1842,1677,27,2,0,5,0,764,801,393,406,405,3,2,50,71,28,11,54,15,100,2,140.0,70.0,0.7,44,0,3520,5566,0.22
9952,53,1236,1866,2104,9,2,0,5,0,764,882,466,483,482,0,0,31,21,4,15,38,13,24,20000,14000.0,0.7,0.03,46,0,3564,5610,27.44
9960,72,1236,1872,1580,26,2,0,5,0,764,812,400,413,412,3,3,50,94,51,15,54,16,100,1000,10.0,0.01,0.0,44,0,3508,5554,0.02
10062,65,1236,1902,2452,40,2,0,5,0,764,102,486,504,503,2,1,13,104,57,15,13,10,60,6966,16718.4,2.4,0.04,11,0,3613,5659,32.77
10063,76,1236,1909,1867,42,2,0,1,0,764,77,429,442,441,3,2,17,4,35,18,54,15,1,5000,13398.72,2.68,2.68,87,1,4687,5432,26.26
10085,82,1236,1912,2346,11,2,0,5,0,764,105,470,480,479,3,2,21,88,43,35,54,15,20,9325,251775.0,27.0,1.35,21,1,1632,1070,493.48
10086,82,1236,1912,2421,11,2,0,5,0,764,105,470,488,487,3,2,21,88,43,35,54,15,20,3711,100197.0,27.0,1.35,21,1,456,4291,196.39
10089,24,1236,1914,2126,4,2,0,3,3,764,102,426,439,438,3,2,8,82,39,28,54,15,100,5,3500.0,700.0,7.0,73,1,4687,5432,6.86
10102,99,1236,1918,2086,28,2,0,5,0,764,128,443,456,455,3,2,50,70,27,11,54,15,100,3622,289760.0,80.0,0.8,44,1,141,1028,567.93
10126,67,1236,1935,2608,37,2,0,1,0,764,269,554,571,570,2,1,42,57,13,1,46,11,30,2357,118792.8,50.4,1.68,55,0,3628,5674,232.83
10155,28,1236,1939,2371,15,2,0,5,0,764,229,470,488,487,3,2,70,89,44,39,54,15,20,2086,66752.0,32.0,1.6,85,1,2884,4218,130.83
10228,65,1236,1953,2542,40,2,0,5,0,764,14,514,531,530,2,1,13,145,74,15,19,10,60,7800,22620.0,2.9,0.05,11,0,3622,5668,44.34
10229,65,1236,1954,2543,40,2,0,5,0,764,14,517,534,533,2,1,13,169,82,15,34,0,60,22428,32520.6,1.45,0.02,11,0,3623,5669,63.74
10239,70,1236,1961,2580,41,2,0,5,0,764,44,516,533,532,3,2,70,89,44,39,54,15,20,8000,256000.0,32.0,1.6,85,1,1441,2383,501.76
10240,67,1236,1963,2529,37,2,0,3,3,764,42,486,504,503,3,2,39,70,27,11,54,15,100,110,12650.0,115.0,1.15,44,1,4687,5432,24.79
10246,65,1236,1903,2525,40,2,0,5,0,764,102,496,513,512,2,1,13,119,62,15,10,11,60,1176,10125.36,8.61,0.14,11,1,75,5073,19.85
10282,63,1236,1973,2577,30,2,0,5,0,764,308,513,530,529,3,2,70,89,44,39,54,15,20,963,30816.0,32.0,1.6,85,1,1689,2809,60.4
10298,53,1236,1978,2600,9,2,0,5,0,764,320,535,552,551,3,2,50,71,28,11,54,15,100,1500,105000.0,70.0,0.7,44,1,1791,5372,205.8
10342,80,1236,1992,2550,33,2,0,3,0,764,895,499,453,452,2,5,58,163,82,46,15,9,200,180,210.6,1.17,0.01,15,0,4687,5432,0.41
10343,80,1236,1993,2544,33,2,0,3,0,764,895,504,455,454,2,1,58,104,57,15,13,10,60,6000,32520.0,5.42,0.09,11,0,4687,5432,63.74
10344,80,1236,1995,2566,33,2,0,3,0,764,895,509,456,455,2,1,58,168,82,46,34,0,60,3600,13896.0,3.86,0.06,15,0,4687,5432,27.24
10345,80,1236,2001,2548,33,2,0,3,0,764,895,566,488,487,2,1,58,183,85,15,33,10,60,5550,68098.5,12.27,0.2,11,0,4687,5432,133.47
10347,80,1236,2007,2557,33,2,0,3,0,764,895,534,472,471,2,5,58,163,82,46,15,9,200,40,48.4,1.21,0.01,15,0,4687,5432,0.09
10348,80,1236,2009,2558,33,2,0,3,0,764,895,550,485,484,2,1,58,169,82,15,34,0,60,24150,59892.0,2.48,0.04,11,0,4687,5432,117.39
10350,80,1236,2010,2623,33,2,0,3,0,764,372,556,529,528,2,1,58,104,57,15,13,10,60,100,520.0,5.2,0.09,11,0,4687,5432,1.02
10351,80,1236,2226,2723,33,2,0,3,0,764,372,556,573,572,2,5,58,102,57,15,2,7,240,1000,3550.0,3.55,0.01,11,1,4687,5432,6.96
10352,80,1236,2011,2595,33,2,0,3,0,764,895,509,448,447,2,5,58,42,10,40,23,1,60,10,94.9,9.49,0.16,15,0,4687,5432,0.19
10353,80,1236,2013,2599,33,2,0,3,0,764,895,510,451,450,2,1,58,103,57,13,13,10,60,2000,10460.0,5.23,0.09,30,0,3627,5673,20.5
10354,80,1236,2013,2599,33,2,0,3,0,764,895,510,451,450,2,5,58,178,85,32,2,7,200,150,949.5,6.33,0.03,32,0,3627,5673,1.86
10355,80,1236,2020,2597,33,2,0,3,0,764,895,510,496,495,2,1,58,60,15,38,31,11,30,80,2542.4,31.78,1.06,10,1,4687,5432,4.98
10356,80,1236,2020,2597,33,2,0,3,0,764,895,510,496,495,2,1,58,166,82,46,20,0,60,300,1212.0,4.04,0.07,15,0,4687,5432,2.38
10357,80,1236,2020,2597,33,2,0,3,0,764,895,510,496,495,2,1,58,174,84,44,33,10,30,400,8692.0,21.73,0.72,10,0,4687,5432,17.04
10364,80,1236,2033,2663,33,2,0,3,0,764,407,562,532,531,2,1,58,183,85,15,33,10,60,1000,19760.0,19.76,0.33,11,0,4687,5432,38.73
10365,80,1236,2036,2686,33,2,0,3,0,764,407,562,541,540,2,1,58,128,66,0,18,10,120,1900,68362.0,35.98,0.3,7,0,4687,5432,133.99
10366,80,1236,2036,2686,33,2,0,3,0,764,407,562,541,540,2,1,58,104,57,15,13,10,60,3344,23675.52,7.08,0.12,11,0,4687,5432,46.4
10367,80,1236,2195,2724,33,2,0,3,3,764,407,562,579,578,2,1,58,103,57,13,13,10,60,7000,37520.0,5.36,0.09,30,1,4687,5432,73.54
10368,80,1236,2194,2726,33,2,0,3,3,764,407,562,573,572,2,5,58,102,57,15,2,7,240,1000,5650.0,5.65,0.02,11,1,4687,5432,11.07
10386,28,1236,2055,2614,15,2,0,5,0,764,416,538,555,554,3,2,70,89,44,39,54,15,20,2026,64832.0,32.0,1.6,85,1,2812,5103,127.07
10388,80,1236,2141,2647,33,2,0,3,3,764,466,536,553,552,2,1,58,169,82,15,34,0,60,1800,5418.0,3.01,0.05,11,0,4687,5432,10.62
10389,80,1236,2141,2647,33,2,0,3,3,764,466,536,553,552,2,5,58,100,57,13,2,7,240,650,3614.0,5.56,0.02,32,0,4687,5432,7.08
10390,80,1236,2144,2654,33,2,0,3,3,764,466,536,541,540,2,1,58,159,81,22,19,0,270,30,1970.4,65.68,0.24,81,0,4687,5432,3.86
10395,61,1236,2068,2667,16,2,0,5,0,764,466,569,586,585,3,2,49,82,39,28,54,15,100,60,21000.0,350.0,3.5,73,1,548,3468,41.16
10401,30,1236,2071,2705,18,2,0,5,0,764,506,591,609,608,3,2,50,70,27,11,54,15,100,7500,600000.0,80.0,0.8,44,1,1154,1468,1176.0
10406,99,1236,2079,2659,28,2,0,5,0,764,528,561,578,577,3,2,50,70,27,11,54,15,100,6393,511440.0,80.0,0.8,44,1,953,2788,1002.42
10416,63,1236,2081,2700,30,2,0,1,0,764,453,614,632,631,2,1,46,119,62,15,10,11,60,38736,348624.0,9.0,0.15,65,1,1640,2978,683.3
10438,65,1236,2103,2697,40,2,0,5,0,764,491,588,606,605,2,1,46,56,12,15,49,10,30,22512,146328.0,6.5,0.22,65,1,833,4147,286.8
10446,102,1236,2109,2736,27,2,0,5,0,764,578,606,624,623,3,2,50,69,24,6,54,15,25,33,2475.0,75.0,3.0,21,1,1339,2213,4.85
10464,84,1236,2115,2734,27,2,0,5,0,764,537,610,628,627,3,2,50,69,24,6,54,15,25,950,71250.0,75.0,3.0,21,1,3001,3940,139.65
10472,1,1236,2121,2640,4,2,0,5,0,764,557,573,590,589,3,2,70,89,44,39,54,15,20,138,4416.0,32.0,1.6,85,1,2555,131,8.66
10476,65,1236,2128,2744,40,2,0,1,0,764,561,601,619,618,2,5,18,42,10,40,23,1,60,480,3360.0,7.0,0.12,15,1,4687,5432,6.59
10477,84,1236,2129,2690,27,2,0,5,0,764,596,585,603,602,3,2,50,70,27,11,54,15,100,150,10800.0,72.0,0.72,44,1,2289,2478,21.17
10498,80,1236,2132,2764,33,2,0,3,3,764,659,631,597,596,2,1,58,182,85,32,33,10,60,550,8624.0,15.68,0.26,33,0,4687,5432,16.9
10499,80,1236,2133,2771,33,2,0,3,3,764,659,631,606,605,2,1,58,169,82,15,34,0,60,700,2457.0,3.51,0.06,11,0,4687,5432,4.82
10500,80,1236,2134,2858,33,2,0,3,3,764,659,631,650,649,2,5,58,181,85,15,2,7,240,200,1410.0,7.05,0.03,11,1,4687,5432,3.04
10501,80,1236,2135,2763,33,2,0,3,3,764,659,579,597,596,2,5,58,54,12,15,41,0,30,400,1468.0,3.67,0.12,11,1,4687,5432,2.88
10503,70,1236,2317,2857,41,2,0,5,0,764,136,651,672,671,3,2,50,70,27,11,54,15,100,2500,180000.0,72.0,0.72,44,1,2959,4734,388.08
10504,84,1236,2139,2664,27,2,0,5,0,764,656,565,582,581,3,2,70,89,44,39,54,15,20,120,3840.0,32.0,1.6,85,1,2078,1611,7.53
10534,70,1236,3259,6319,41,2,1,7,4,764,896,57,58,57,2,1,59,138,73,42,22,10,270,228,17948.16,78.72,0.29,82,1,2653,481,
10535,72,1236,3558,3830,26,2,1,7,0,764,896,46,46,46,2,1,59,138,73,42,22,10,270,764,60814.4,79.6,0.29,82,1,743,5059,
10536,72,1236,3558,3830,26,2,1,7,0,764,896,46,46,46,2,5,59,53,12,36,41,0,30,341,1166.22,3.42,0.11,51,0,3739,5785,
10537,72,1236,3563,3910,26,2,1,7,0,764,896,47,47,47,2,1,59,56,12,15,49,10,30,10403,174250.25,16.75,0.56,11,1,785,1646,
10539,74,1236,3603,4706,28,2,1,7,4,764,896,64,65,64,2,1,59,124,65,15,7,13,120,5151,105595.5,20.5,0.17,10,1,2794,2672,
10540,3,1236,3482,4100,9,2,1,7,4,764,896,64,65,64,2,1,59,119,62,15,10,11,60,2230,22857.5,10.25,0.17,11,1,3251,2586,
