ID,Project Code,PQ #,PO / SO #,ASN/DN #,Country,Managed By,Fulfill Via,Vendor INCO Term,Shipment Mode,PQ First Sent to Client Date,PO Sent to Vendor Date,Delivered to Client Date,Delivery Recorded Date,Product Group,Sub Classification,Vendor,Item Description,Molecule/Test Type,Brand,Dosage,Dosage Form,Unit of Measure (Per Pack),Line Item Quantity,Line Item Value,Pack Price,Unit Price,Manufacturing Site,First Line Designation,Weight (Kilograms),Freight Cost (USD),Line Item Insurance (USD)
83914,49,590,6057,6526,34,2,1,7,0,391,896,2036,1993,2,1,59,59,14,15,47,11,30,0.950893488671612,1.111546015541283,-0.2699199107477024,-0.0890513249102188,65,1,1.3346517778620024,0.7478390719303184,0.816238764520803
30982,64,1074,251,478,30,2,0,5,0,659,813,1208,1207,3,2,50,71,28,11,54,15,100,-0.3080564221155727,0.8936329749679828,1.22327146095669,0.0513788578717732,44,1,-1.4509454857717496,0.1879691708966849,1.082963723981632
46355,62,429,1480,1855,16,2,0,5,0,443,626,1843,1810,2,1,46,175,84,15,33,10,30,-0.4564826199309983,-0.4559218321806033,-0.3927080411668595,-0.1470550960593027,65,1,-1.1479042632671752,-1.7236449083156031,-0.4713620306090232
83123,79,103,5172,5564,39,2,1,7,3,205,896,1477,1475,2,1,59,15,1,15,48,11,30,-0.3140514216907498,-0.2237083207256611,-0.1743205806356443,-0.0432588740030473,65,1,0.0073576897742811,0.2471175393118957,-0.2707927844185256
23596,81,301,1216,1611,33,2,0,3,3,144,253,1700,1685,2,1,58,145,74,15,19,10,60,-0.4522861202283744,-0.4447534992272975,-0.0837643344515158,-0.095156985031175,23,1,1.3346517778620024,0.7473291722026011,-0.4616195760424789
82442,19,1125,4701,5012,8,2,1,7,0,173,896,1237,1235,2,1,59,117,61,15,32,11,30,-0.457431828197068,-0.4562415769929278,-0.3471010212968868,-0.125685285635956,65,1,0.1317501566538881,-1.4819524373775863,-0.4715035185384129
83708,79,238,5447,5732,39,2,1,7,0,507,896,1596,1594,2,1,59,56,12,15,49,10,30,0.4414933789358367,-0.1093250880087531,-0.4073987639134371,-0.1531607561802588,11,1,-1.1393026565148618,-1.955139384699273,-0.1720544222658923
37960,51,1220,532,908,42,2,0,6,0,481,698,1414,1412,2,5,2,131,66,24,52,7,300,-0.4204626641501427,-0.3227006195238958,0.1953593977334606,-0.1562135862407369,3,1,-1.4410205549036958,-1.0057060916895957,-0.3408495220277431
43912,62,514,1688,2322,16,2,0,5,0,107,260,2010,1966,2,1,13,119,62,15,10,11,60,-0.4275317678158723,-0.432731383907822,-0.3319717695130978,-0.1531607561802588,11,1,-1.546886484162936,0.7187747874504303,-0.4547270926250688
82281,73,707,3717,4080,26,2,1,7,0,287,896,728,727,2,1,59,183,85,15,33,10,60,-0.4556333283245149,-0.4545393992655787,-0.3113609047641679,-0.1470550960593027,11,1,-0.52528026681127,-1.2356708688901137,-0.4690375860547647
85029,54,530,5985,6500,9,2,1,7,3,110,896,2029,1991,2,1,59,59,14,15,47,11,30,2.039985078162113,2.323795912701844,-0.2699199107477024,-0.0890513249102188,39,0,1.2208459039083197,1.3230059647954722,1.8120105990038085
85152,77,732,3901,4526,42,2,1,7,3,246,896,887,886,2,1,59,106,58,15,5,11,60,0.7910268333335567,0.3731787831681147,-0.3547752794480841,-0.1562135862407369,23,0,0.809292103913024,1.00584833415529,0.7766625694143844
22726,109,1062,226,283,27,2,0,5,0,601,817,1109,1108,3,2,50,71,28,11,54,15,100,-0.4541845367605138,-0.4228380913184447,1.22327146095669,0.0513788578717732,44,1,-0.5318968873899725,0.5576464734917526,-0.4329783766217457
85492,73,317,5603,6223,26,2,1,7,3,105,896,1930,1901,2,1,59,119,62,15,10,11,60,0.2043162082428938,0.0440450583182836,-0.3374533824782388,-0.1531607561802588,11,1,-0.9295557841699928,-0.0440352052147024,-0.1126699170449227
4369,65,1236,1103,1372,40,2,0,5,0,764,419,401,400,2,1,22,106,58,15,5,11,60,-0.2181314284879167,-0.2508449239281544,-0.3181581048409426,-0.1501079261197807,23,1,0.3957533177441177,0.3455281867613413,-0.2421111598751097
31847,81,579,1796,2406,33,2,0,3,3,276,565,2021,1976,2,5,51,158,80,27,53,7,90,-0.4579064323301029,-0.4565793653757303,-0.3714393828621126,-0.1684249064826493,1,1,1.3346517778620024,0.7473291722026011,-0.471826919519875
85466,54,320,5628,6066,9,2,1,7,3,106,896,1754,1763,2,5,59,12,1,15,45,2,60,-0.1831605976327169,-0.2772296634234065,-0.3569679246341405,-0.159266416301215,25,0,1.1301982019800951,1.2531497020981972,-0.3431739665820016
54440,112,802,2490,3324,33,2,0,3,0,330,387,893,892,2,1,22,175,84,15,33,10,30,1.354506835070408,1.1867426968771062,-0.3089489950595058,-0.1073683052730874,23,1,-0.2017275205127177,-0.3973957165228154,2.000795921932282
30320,60,1207,520,762,34,2,0,5,0,460,629,1354,1352,3,2,50,70,27,11,54,15,100,-0.4405708918918824,-0.2774468813665617,1.4710403669810606,0.0849599885370324,9,1,-0.5550550594154313,0.2267215502032023,-0.2965638001287831
14279,129,37,636,818,37,2,0,5,0,613,835,1385,1383,2,1,28,56,12,15,49,10,30,2.064614534750132,0.5378369350539403,-0.4058639122831977,-0.1531607561802588,39,1,-1.7089936883411472,-0.2607425894945697,0.5011451457700556
6599,61,1236,2596,3257,16,2,0,1,0,764,895,15,15,3,2,52,68,23,4,54,15,100,-0.4576316615162405,-0.4472099445404586,5.439728153743102,0.6375222294835681,67,1,1.3346517778620024,0.7473291722026011,-0.4718471320812163
65241,35,276,1095,1370,24,2,0,5,0,639,886,1622,1619,3,2,70,89,44,39,54,15,20,-0.4575567240215509,-0.4552035648485701,0.2212326109289259,0.3017109228309773,85,1,-0.1904792655289235,0.0849694258977833,-0.470654590962075
11723,3,1236,5108,6871,9,2,1,7,4,764,896,91,90,2,1,59,106,58,15,5,11,60,-0.2331189274258593,-0.2610976108450801,-0.3159654596548862,-0.1501079261197807,23,1,0.4486862823737377,-0.5631131280309493,-0.4718471320812163
47587,59,487,1554,2001,15,2,0,5,0,619,771,1865,1836,3,2,50,70,27,11,54,15,100,-0.4428190167325739,-0.2813712855395657,1.712231337447262,0.1185411192022914,9,1,1.3346517778620024,0.7478390719303184,-0.3461452130991842
10367,80,1236,2195,2724,33,2,0,3,3,764,407,579,578,2,1,58,103,57,13,13,10,60,-0.2830772572190016,-0.3479268633223202,-0.3628880666364927,-0.159266416301215,30,1,1.3346517778620024,0.7473291722026011,-0.3232039559767197
3768,80,1236,2033,2663,33,2,0,3,0,764,407,532,531,2,5,58,49,12,15,19,0,90,-0.4079730817018572,-0.331012826148635,-0.0050483722720919,-0.1134739653940436,11,0,1.3346517778620024,0.7473291722026011,-0.3000605732408415
25886,66,627,2161,2823,40,2,0,5,0,533,643,660,659,2,1,13,110,59,15,9,11,60,-0.2456085098741448,-0.1821026855176376,-0.2359339103638285,-0.1287381156964341,11,1,-0.6748158918899465,-0.0552529992244837,-0.0963785926037717
11189,76,1236,3481,6261,42,2,1,7,4,764,896,187,186,2,1,59,145,74,15,19,10,60,-0.4454418290467139,-0.4512791606755661,-0.3999437702808455,-0.1684249064826493,11,1,-0.2520138369108568,0.3205431001031919,-0.4659046390468511
12280,61,1236,3337,3770,16,2,1,7,0,764,896,559,558,2,1,59,56,12,15,49,10,30,-0.2065161168110111,-0.1732494614024799,-0.2672887365244347,-0.0890513249102188,11,0,0.695486229959341,0.9181455809879084,-0.084271268360286
12507,53,1236,3136,6723,9,2,1,7,0,764,896,278,277,3,2,59,71,28,11,54,15,100,-0.4516866202708567,-0.4044686939256197,1.0980714208328708,0.0330618775089046,44,0,1.2684855720749777,1.3597187451911203,-0.4136349554180465
85727,113,922,4244,4574,10,2,1,7,0,111,896,925,924,2,1,59,175,84,15,33,10,30,-0.392610895290466,-0.403350890390143,-0.3262708920293512,-0.1165267954545217,65,0,0.8212020209546884,1.015026529254202,-0.4105424335328158
10354,80,1236,2013,2599,33,2,0,3,0,764,895,451,450,2,5,58,178,85,32,2,7,200,-0.4541845367605138,-0.4538437805244185,-0.3416194083317458,-0.1775833966640836,32,0,0.6332899965195374,0.8702150065824789,-0.4680875956717199
54562,31,863,2628,3289,18,2,0,5,0,603,821,880,879,3,2,70,89,44,39,54,15,20,-0.4200879766766941,-0.3161840812292397,0.2212326109289259,0.3017109228309773,85,1,-0.1514412041145787,-0.0909459801646972,-0.2605854409411296
35352,64,1087,323,557,30,2,0,5,0,115,221,1241,1239,2,1,13,41,10,15,22,3,30,-0.4283311010925626,-0.4119771941606845,-0.1953699744217855,-0.0554701942449597,11,0,0.4930176402510445,0.7621162643064039,-0.4204668011514325
18436,83,1141,375,723,11,2,0,5,0,69,33,1317,1315,3,2,61,85,26,8,54,15,1,-0.4535600576380994,-0.4441761339343909,0.0567842219746975,7.292691761325818,49,1,-1.5369615532948822,-1.5278434128721463,-0.4596993827150479
25536,107,283,1138,1554,28,2,0,5,0,651,853,1704,1689,2,5,22,11,0,15,51,1,60,-0.2749590286276159,-0.3505189974439722,-0.3707815893062957,-0.1623192463616931,25,1,-0.2930368844988123,-0.0669806929619824,-0.3802640166434309
86421,71,1063,4532,4927,41,2,1,7,3,662,896,1162,1161,2,1,59,119,62,15,10,11,60,1.665297604713546,1.57685581217215,-0.2993013562408578,-0.1440022659988246,12,1,0.2978273331793208,0.745799473019449,1.8696972490721024
85894,107,1177,5011,5327,28,2,1,7,0,313,896,1329,1327,2,1,59,145,74,15,19,10,60,0.8889951180579087,-0.0786599096504694,-0.4273518351065503,-0.1745305666036055,84,1,0.449347944431608,-1.217824378420007,-0.102058322340699
83337,107,510,6048,6515,28,2,1,7,1,729,896,2014,1973,2,1,59,110,59,15,9,11,60,3.0391516740249576,2.6736616131438256,-0.3111416402455623,-0.1470550960593027,23,1,-0.3466315111863026,0.4556665279482856,1.7738897083139686
50345,127,1091,307,461,36,2,0,5,0,720,137,1204,1203,2,1,13,123,64,15,11,13,90,0.0416518864364225,0.3311833141581087,-0.1822141033054473,-0.1409494359383465,11,1,-0.6159279687394943,-1.3090964296814098,0.4352926209198449
10927,72,1236,2831,6719,26,2,1,7,0,764,896,294,293,2,1,59,17,2,37,30,11,60,-0.4526108493720297,-0.4134108325855089,1.054437781630349,0.1704392302304191,33,0,1.2678239100171071,1.3592088454634028,-0.4236199607206875
11682,53,1236,3643,3930,9,2,1,7,0,763,896,634,633,2,5,59,181,85,15,2,7,240,-0.3198715671116508,-0.4229779796738366,-0.4343682997019306,-0.1836890567850398,11,1,-0.1296063562048605,-1.9021098130166705,-0.4258635550295805
16186,66,79,706,1087,40,2,0,5,0,91,217,1516,1514,2,1,62,110,59,15,9,11,60,0.0880631748142517,0.0764427380287811,-0.2957931239431676,-0.1440022659988246,84,1,-0.7720802143968732,-0.1801784325152307,-0.0116879605833963
39724,112,884,2660,3468,33,2,0,3,2,691,871,959,958,2,5,13,54,12,15,41,0,30,0.3434001983870019,-0.2345356215082133,-0.4280096286623671,-0.1623192463616931,11,1,-0.8104566137533478,-1.0082555903281825,-0.1377334931082318
12736,53,1236,3033,6701,9,2,1,7,0,764,896,260,259,2,1,59,113,60,15,12,11,30,0.6411518439541299,-0.2017247063826577,-0.436560944887987,-0.1653720764221712,23,0,1.2625306135541452,1.3551296476416643,-0.1872542683946088
85720,107,775,4163,4554,28,2,1,7,1,252,896,908,907,2,1,59,145,74,15,19,10,60,-0.4491887037811995,-0.4539784556491748,-0.4238436028088599,-0.1745305666036055,11,1,-0.4134593790311978,-1.095958343495564,-0.4679056826196475
11817,53,1236,2992,6651,9,2,1,7,0,764,896,244,243,3,2,59,71,28,11,54,15,100,-0.4267074553742855,-0.1959684308890448,1.0980714208328708,0.0330618775089046,44,1,-0.7098839809570697,-0.9001568480521076,-0.1808266738880505
400,82,1236,881,599,11,2,0,3,4,764,336,276,275,3,2,69,68,23,4,54,15,100,-0.4563577241065154,-0.4177863260204652,4.183123197614193,0.4635109160363163,85,1,1.3346517778620024,0.7473291722026011,-0.4285114005653011
86154,79,536,5974,6359,39,2,1,7,3,186,896,1933,1904,2,1,59,59,14,15,47,11,30,-0.1332022678395746,-0.0891189246510001,-0.2664116784500122,-0.0859984948497407,65,0,1.1857778148411962,1.2959812792264531,-0.1699927410090717
3616,65,1236,1953,2542,40,2,0,5,0,764,14,531,530,2,1,13,110,59,15,9,11,60,-0.4504376620260281,-0.4469058394200413,-0.2359339103638285,-0.1287381156964341,11,0,0.6299816862301862,0.8676655079438922,-0.4585876918412721
72485,31,724,2382,3176,18,2,0,5,0,165,251,836,835,3,2,50,70,27,11,54,15,100,-0.3240181084844816,0.7855453264539535,1.2737023002359866,0.0574845179927294,44,1,-1.6679706407531916,-1.9117979078433,1.3971477774720171
10720,91,1236,2858,6937,28,2,1,7,0,764,896,390,389,2,1,59,119,62,15,10,11,60,0.6661310088507011,0.7619989014159294,-0.2754015237128433,-0.1378966058778684,65,1,-0.517340322116827,-0.9338102300814516,0.8888624974203757
11309,78,1236,3422,6961,39,2,1,7,0,764,896,416,415,2,1,59,128,66,0,18,10,120,-0.4559330783032738,-0.4470709250568392,0.4207633228600562,-0.0829456647892626,7,1,-1.1995139037810547,-0.2556435922173963,-0.4612153248156513
82529,41,1228,4895,5451,42,2,1,7,3,452,896,1412,1410,2,1,59,117,61,15,32,11,30,4.243172401204583,2.465008892073548,-0.3628880666364927,-0.1317909457569122,39,1,-0.9606539008898944,-1.849080241334068,2.3867749933072435
77926,81,330,1219,1562,33,2,0,3,3,158,253,1683,1668,2,5,58,54,12,15,41,0,30,-0.4572319948778954,-0.4563655649948807,-0.4188005188809304,-0.159266416301215,11,0,1.3346517778620024,0.7473291722026011,-0.4716854315904852
82739,54,372,5943,6294,9,2,1,7,3,53,896,1880,1856,2,1,59,175,84,15,33,10,30,-0.3104294427807469,-0.394683460022364,-0.4010400928738736,-0.1501079261197807,39,1,-0.0138154960775664,-0.8675232654781981,-0.427440134814208
84067,54,853,4278,4647,9,2,1,7,0,528,896,994,993,2,5,59,39,10,15,19,1,60,-0.4417449126420213,-0.4275039327374185,-0.1405538447703761,-0.1073683052730874,11,1,-1.438373906672215,-1.2535173593602205,-0.4280869367771321
39509,81,243,1030,1618,33,2,0,3,3,571,767,1701,1686,2,1,58,44,10,15,36,3,30,-0.4576816198460337,-0.4559651019948798,-0.004390578716275,0.0330618775089046,11,0,1.3346517778620024,0.7473291722026011,-0.471301392924999
41723,79,385,1327,1718,39,2,0,6,0,269,396,1757,1735,2,5,2,125,66,15,0,10,60,-0.4329522465984283,-0.4393900985868713,-0.3501707245573657,-0.1562135862407369,7,1,-1.6137143520078312,-1.8985405149226489,-0.4594972571016341
12267,82,1236,3267,3662,11,2,1,7,0,764,896,500,499,2,1,59,119,62,15,10,11,60,-0.3330355870121438,-0.3297384808821244,-0.2883381303105759,-0.1409494359383465,65,1,-0.4048577722788846,-1.3116459283199966,-0.298322292965483
83005,19,1125,4694,5004,8,2,1,7,0,173,896,1209,1208,2,1,59,56,12,15,49,10,30,-0.4564576407661018,-0.4558897418498012,-0.3900768669435918,-0.1440022659988246,84,0,0.8946465093782862,1.0716253990308262,-0.4711599049956094
1644,53,1236,883,1128,9,2,0,5,0,764,333,358,357,3,2,50,71,28,11,54,15,100,-0.4300546634704261,-0.2303395500943032,1.054437781630349,0.0269562173879484,44,1,-0.8567729578042652,-0.0226194166505743,-0.2192103278753281
11812,53,1236,2866,6560,9,2,1,7,0,764,896,205,204,2,5,59,102,57,15,2,7,240,-0.3080564221155727,-0.4223602118435033,-0.4372187384438039,-0.1836890567850398,11,0,1.2360641312393352,1.3347336585329708,-0.4336251785846698
10664,53,1236,2935,6665,9,2,1,7,0,764,896,238,237,3,2,59,92,47,25,54,15,18,-0.4577065990109303,-0.4485609532597067,6.276660821260822,5.039703176692983,17,1,-1.4959385057069263,-1.846530742695481,-0.4628727548456443
84514,77,703,3439,4054,42,2,1,7,3,329,896,692,691,2,1,59,106,58,15,5,11,60,1.4404851206444058,1.0093666950810751,-0.3343836792177598,-0.1531607561802588,23,1,0.29584234700571,-1.472264342550957,1.533380440912908
25915,60,549,1749,2378,34,2,0,5,0,235,316,2049,2001,3,3,50,30,7,11,54,16,1,-0.4568073490746537,-0.4559421058552978,-0.3707815893062957,1.3396731433935305,9,1,1.3346517778620024,0.7478390719303184,-0.4713216054863405
11273,67,1236,2967,6953,37,2,1,7,3,764,896,407,406,2,1,59,128,66,0,18,10,120,-0.3934851660618459,-0.1494823429342102,0.4207633228600562,-0.0829456647892626,7,1,-0.0323420336979334,-1.8475505421509155,-0.1289208163633909
12351,72,1236,6082,4031,26,2,1,7,0,764,896,113,112,2,5,59,181,85,15,2,7,240,-0.2556001758327734,-0.3639285851347535,-0.3938043637598876,-0.1806362267245617,11,1,-0.713192291246421,0.7473291722026011,-0.4718471320812163
85900,54,1203,4916,5370,9,2,1,7,3,399,896,1360,1358,2,1,59,56,12,15,49,10,30,0.6354565943577117,0.0264158817509467,-0.3968740670203666,-0.1470550960593027,11,0,0.9727226322069756,1.1317935669014716,0.0007427646415513
11008,76,1236,3129,3679,42,2,1,7,3,764,896,530,529,2,1,59,106,58,15,5,11,60,1.4404851206444058,1.1722511900550574,-0.3181581048409426,-0.1501079261197807,23,1,0.356715256329773,-0.3841383236021647,1.7561835045789211
85321,73,17,4990,5471,26,2,1,7,3,541,896,1433,1431,2,1,59,110,59,15,9,11,60,1.6621752091014743,1.9081783408667825,-0.2694813817104911,-0.1378966058778684,23,1,-1.1962055934917035,0.3761221704243814,1.8419454023503896
82905,107,775,4081,4452,28,2,1,7,0,252,896,829,828,2,1,59,119,62,15,10,11,60,-0.4559330783032738,-0.4545640752239212,-0.2883381303105759,-0.1409494359383465,65,1,0.1310884945960178,0.7473291722026011,-0.4687950353186682
59442,64,19,577,728,30,2,0,5,0,631,690,1323,1321,2,1,13,119,62,15,10,11,60,0.4368222751001779,0.2851707613193524,-0.3236397178060836,-0.1501079261197807,11,1,-0.670845919542725,-1.1923293920341402,0.2539253080036567
83122,68,51,5046,5561,37,2,1,7,3,674,896,1486,1484,2,1,59,61,15,15,17,11,30,-0.0825695005942251,-0.1924165120449633,-0.3473202858154924,-0.125685285635956,65,1,-1.538946539468493,-0.1567230450402333,-0.2133688976476697
83460,107,842,4191,4531,28,2,1,7,0,477,896,908,907,2,1,59,183,85,15,33,10,60,-0.0670074808636613,-0.1297922604470015,-0.3223241306944497,-0.1501079261197807,11,1,-1.2901616057092788,-1.095958343495564,0.0198840602318366
6753,36,1236,287,3147,28,2,0,1,4,764,895,94,93,3,2,5,70,27,11,54,15,100,-0.4454418290467139,-0.3407441900019881,1.2737023002359866,0.0574845179927294,5,1,1.3346517778620024,0.7473291722026011,-0.3424867394963947
85917,107,1232,5092,5433,28,2,1,7,0,470,896,1387,1385,2,1,59,59,14,15,47,11,30,0.950993405331198,1.7111865161577096,-0.1894498324194333,-0.0524173641844816,65,1,0.1152086052071318,-1.463086147452045,1.6491984173990053
84208,54,1203,4920,5446,9,2,1,7,3,399,896,1404,1402,2,1,59,56,12,15,49,10,30,1.3921254574046442,0.3242119504528781,-0.4006015638366624,-0.1501079261197807,84,0,0.989264183653732,1.144541060094405,0.292127048938862
30349,71,290,1128,1352,41,2,0,5,0,666,842,1650,1641,3,2,70,89,44,39,54,15,20,-0.3455251694604294,-0.0395353088267722,0.2212326109289259,0.3017109228309773,85,1,-1.4555771201768413,-1.2932895381221725,-0.1118007769072434
11473,53,1236,2879,6202,9,2,1,7,0,764,896,187,186,3,3,59,94,51,15,54,16,100,-0.4430688083815396,-0.456576527061273,-0.4801945840905088,-0.1867418868455179,44,0,1.156003022237035,1.2730357914791737,-0.471826919519875
5066,104,1236,2046,2604,4,2,0,5,0,764,402,539,538,3,2,49,82,39,28,54,15,100,-0.457431828197068,-0.4363200849902777,7.193844302588204,0.8817486343218157,73,1,-0.2328256372326195,-1.8776346260862384,-0.4441154979208452
1593,24,1236,717,906,4,2,0,5,0,764,342,345,344,3,2,70,89,44,39,54,15,20,-0.4466907872915425,-0.4148879145989643,0.2212326109289259,0.3017109228309773,85,1,-1.34574121857038,-0.8394787804537447,-0.4252773907506805
63561,51,554,1753,2368,42,2,0,6,0,74,17,2018,1972,2,5,2,131,66,24,52,7,300,-0.2852254654001067,0.1605643543633955,0.1953593977334606,-0.1562135862407369,3,1,0.0053727036006703,-0.2734900826875031,0.0351041189218945
84672,135,1084,4570,4859,36,2,1,7,0,731,896,1123,1122,2,1,59,130,66,15,18,10,120,-0.3227941294045496,0.0698730247816407,0.256314933905828,-0.1012626451521312,11,0,0.8728116614685679,1.054798708016154,0.1343882202307451
10401,30,1236,2071,2705,18,2,0,5,0,764,506,609,608,3,2,50,70,27,11,54,15,100,-0.270587674770716,1.2811497855568663,1.2737023002359866,0.0574845179927294,44,1,-1.0030002725935905,-1.2739133484689138,1.90515008166488
86758,54,456,5878,6361,9,2,1,7,3,471,896,1934,1905,2,1,59,110,59,15,9,11,60,2.539568376093535,2.226482274168313,-0.3111416402455623,-0.1470550960593027,39,0,1.1864394768990665,1.2964911789541709,1.4530759347036115
11829,61,1236,2994,6616,16,2,1,7,0,764,896,216,215,2,1,59,56,12,15,49,10,30,0.4163393598849896,0.8024014388427972,-0.2080873165009125,-0.0615758543659159,84,1,-1.02880509285053,-0.8644638671118942,0.933976934334332
27553,81,829,2537,3214,33,2,0,3,3,398,473,817,816,2,5,58,131,66,24,52,7,300,-0.4549339117074108,-0.4421735582728545,0.4293146390856761,-0.1440022659988246,3,1,1.3346517778620024,0.7473291722026011,-0.4501590537619173
86343,71,844,4118,4537,41,2,1,7,3,465,896,897,896,2,1,59,114,60,15,12,11,60,0.5637164327747595,-0.0680574728826715,-0.4084950865064654,-0.1714777365431274,23,1,-0.6675376092533738,0.4888100102499124,0.1127607795954703
86467,71,1099,4664,5115,41,2,1,7,3,747,896,1250,1248,2,1,59,61,15,15,17,11,30,1.517296052701362,1.5977166993729657,-0.2837335754198575,-0.095156985031175,65,0,0.9191280055194856,1.0904916889563676,1.8937299845070008
82645,54,110,5204,5928,9,2,1,7,3,209,896,1705,1701,2,5,59,14,1,15,45,11,60,-0.4029772487225429,-0.4311068543545528,-0.3927080411668595,-0.1653720764221712,11,1,-1.71693363303559,-1.021512983248833,-0.4498356527804553
54487,73,308,1196,1681,26,2,0,5,0,92,159,1780,1755,3,2,50,70,27,11,54,15,100,-0.3304877121926936,0.725535249358276,1.2737023002359866,0.0574845179927294,9,1,-0.5451301285473775,-1.610447168762355,0.3762517292416786
12737,53,1236,3067,6704,9,2,1,7,0,764,896,260,259,2,1,59,106,58,15,5,11,60,0.6511435099127584,0.494994605689553,-0.3181581048409426,-0.1501079261197807,23,0,1.2631922756120153,1.3556395473693816,0.5907272176350447
10670,78,1236,2859,6684,39,2,1,7,4,764,896,267,266,2,1,59,106,58,15,5,11,60,-0.4556083491596183,-0.4546005678383712,-0.3181581048409426,-0.1501079261197807,23,1,-0.6734925677742061,-1.5701650902726854,-0.4696237503336647
34563,68,665,2287,2908,37,2,0,5,0,679,841,706,705,3,2,67,64,20,2,54,15,30,-0.3352087743581455,-0.1150923981738783,0.0458209960444156,0.0574845179927294,83,1,-1.29280825394076,-0.952676520006993,-0.0047146269206207
84065,59,974,4352,4637,15,2,1,7,0,300,896,992,991,2,1,59,183,85,15,33,10,60,-0.412294477228964,-0.4184425559079333,-0.3223241306944497,-0.1501079261197807,11,0,0.8370819103435745,1.027264122719418,-0.4279252362864011
11590,53,1236,2907,6986,9,2,1,7,0,764,896,455,454,2,5,59,165,82,15,15,7,200,-0.3767491255811433,-0.4434158711333477,-0.4497168160043253,-0.1836890567850398,11,1,-0.660259326616801,0.212444357827117,-0.4538175273647068
60321,19,581,1806,2341,8,2,0,5,0,318,379,2046,2016,3,2,70,89,44,39,54,15,20,-0.4567573907448606,-0.4522378158646911,0.2212326109289259,0.3017109228309773,85,0,0.6121168106676895,0.8538982152955241,-0.4682695087237923
71150,68,303,1184,1735,37,2,0,6,0,128,133,1798,1772,2,5,2,125,66,15,0,10,60,-0.4090721649573063,-0.4229433985772864,-0.3501707245573657,-0.1562135862407369,7,1,-0.9672705214685968,-0.9807210050314464,-0.4428016814336556
83370,111,620,3575,3885,28,2,1,7,0,474,896,614,613,2,1,59,183,85,15,33,10,60,-0.4572319948778954,-0.4559831166029655,-0.3153076660990693,-0.1470550960593027,39,1,-1.1002645951005172,0.2690432276037411,-0.4710184170662198
17145,69,1133,365,531,29,2,0,5,0,232,18,1295,1293,3,2,50,70,27,11,54,15,100,-0.3991804156582641,0.0883626161030116,1.2737023002359866,0.0574845179927294,9,1,-1.647459116959214,-1.5084672232188878,0.0613602361043451
86644,68,256,5682,5922,37,2,1,7,3,630,896,1723,1706,2,5,59,50,12,15,19,10,90,0.0815186336113501,0.1250950391623291,-0.2764978463058715,-0.1562135862407369,84,1,-1.468148699276376,-0.0521936008581797,0.0303137418839878
67614,60,549,1748,2295,34,2,0,5,0,235,316,2026,1983,3,2,50,70,27,11,54,15,100,-0.455683286654308,-0.4333948833557877,1.4710403669810606,0.0849599885370324,9,0,0.6094701624362084,0.8518586163846548,-0.4527866867362965
1359,65,1236,2565,3288,40,2,0,5,0,764,742,183,182,2,1,13,110,59,15,9,11,60,-0.3829939168052861,-0.3392960703809534,-0.1844067484915036,-0.1195796255149998,11,1,-0.6106346722765322,-0.1817081316983828,-0.3408697345890845
58744,66,587,1825,2455,40,2,0,5,0,387,526,2090,2038,2,1,28,59,14,15,47,11,30,-0.0143014429318963,0.0320597252371824,-0.2721125559337587,-0.0890513249102188,39,1,1.3346517778620024,0.7478390719303184,-0.0704660889641246
66352,81,509,1598,2264,33,2,0,3,3,713,441,1968,1929,2,1,51,119,62,15,10,11,60,-0.457431828197068,-0.4553521129592959,-0.0103107207186272,-0.0768400046683065,11,0,1.3346517778620024,0.7473291722026011,-0.4709577793821957
35120,100,511,1616,2171,28,2,0,5,0,738,124,1935,1902,3,2,50,70,27,11,54,15,100,-0.307806630466607,1.0925756485057287,1.4710403669810606,0.0849599885370324,9,1,-0.0071988754988639,-0.6197119978075734,0.6395809783971561
85723,71,878,4172,4563,41,2,1,7,3,665,896,916,915,2,1,59,119,62,15,10,11,60,1.415505955747835,1.4006196542922282,-0.2929426852012943,-0.1440022659988246,11,0,0.8178937106653372,1.0124770306156154,2.3226203236097085
12761,78,1236,3132,6713,39,2,1,7,4,764,896,276,275,2,1,59,106,58,15,5,11,60,-0.4114701647873772,-0.4167299227569204,-0.3181581048409426,-0.1501079261197807,23,1,-1.136656008283381,-1.3998585812150954,-0.4273390720075011
14409,112,884,2669,3542,33,2,0,3,2,691,863,985,984,2,1,22,145,74,15,19,10,60,3.513755807059809,0.8282069304896355,-0.4192390479181416,-0.1714777365431274,23,1,-1.2722967301467822,-0.8252015880776593,1.4613226597308937
81581,81,168,878,1115,33,3,0,3,3,331,895,1495,1493,2,1,58,166,82,46,20,0,60,-0.4561578907873429,-0.4555287256282772,-0.3668348279713942,-0.159266416301215,20,0,1.3346517778620024,0.7473291722026011,-0.4709375668208543
28439,100,599,1851,2442,28,2,0,5,0,499,560,2055,2006,3,2,50,70,27,11,54,15,100,-0.2985643394548757,1.1879488067470736,1.4710403669810606,0.0849599885370324,9,1,-0.840231406357509,0.7473291722026011,0.878998767485783
31670,112,884,2660,3500,33,2,0,3,2,691,871,982,981,2,5,13,49,12,15,19,0,90,0.0220182628277176,0.0987766814705053,-0.2615878590406881,-0.1531607561802588,11,0,0.6657114373551797,0.8952000932406282,0.3638007914553896
